fantasy_player_name,fantasy_player_id,fantasy,fantasy_id
D.Davis,00-0021979,D.Davis,00-0021979
C.Bradford,00-0001627,C.Bradford,00-0001627
D.Davis,00-0021979,D.Davis,00-0021979
D.Davis,00-0021979,D.Davis,00-0021979
C.Bradford,00-0001627,C.Bradford,00-0001627
D.Davis,00-0021979,D.Davis,00-0021979
B.Miller,00-0011236,B.Miller,00-0011236
D.Davis,00-0021979,D.Davis,00-0021979
0,0,0,0
0,0,0,0
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
0,0,0,0
0,0,0,0
D.Davis,00-0021979,D.Davis,00-0021979
D.Carr,00-0020608,D.Carr,00-0020608
A.Johnson,00-0022044,A.Johnson,00-0022044
0,0,0,0
D.Davis,00-0021979,D.Davis,00-0021979
0,0,0,0
A.Johnson,00-0022044,A.Johnson,00-0022044
D.Davis,00-0021979,D.Davis,00-0021979
J.Wells,00-0021223,J.Wells,00-0021223
0,0,0,0
0,0,0,0
0,0,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,M.Harrison,00-0007024
0,0,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
D.Davis,00-0021979,D.Davis,00-0021979
D.Davis,00-0021979,D.Davis,00-0021979
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
0,0,R.Wayne,00-0020498
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
A.Johnson,00-0022044,A.Johnson,00-0022044
B.Miller,00-0011236,B.Miller,00-0011236
0,0,0,0
0,0,D.Davis,00-0021979
0,0,0,0
D.Davis,00-0021979,D.Davis,00-0021979
P.Manning,00-0010346,P.Manning,00-0010346
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,M.Harrison,00-0007024
0,0,M.Pollard,00-0013080
0,0,0,0
0,0,0,0
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,T.Taylor,00-0019721
0,0,K.Johnson,00-0008560
0,0,0,0
E.James,00-0008241,E.James,00-0008241
M.Pollard,00-0013080,M.Pollard,00-0013080
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,C.Moore,00-0022826
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,M.Pollard,00-0013080
D.Clark,00-0022165,D.Clark,00-0022165
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,M.Pollard,00-0013080
R.Wayne,00-0020498,R.Wayne,00-0020498
0,0,M.Pollard,00-0013080
0,0,0,0
0,0,0,0
0,0,T.Taylor,00-0019721
J.Lewis,00-0019693,J.Lewis,00-0019693
C.Taylor,00-0021314,C.Taylor,00-0021314
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,0,0
C.Taylor,00-0021314,C.Taylor,00-0021314
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,0,0
0,0,0,0
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
0,0,B.Stokley,00-0015754
0,0,R.Wayne,00-0020498
0,0,M.Harrison,00-0007024
0,0,0,0
J.Lewis,00-0019693,J.Lewis,00-0019693
C.Taylor,00-0021314,C.Taylor,00-0021314
K.Johnson,00-0008560,K.Johnson,00-0008560
T.Taylor,00-0019721,T.Taylor,00-0019721
C.Taylor,00-0021314,C.Taylor,00-0021314
C.Taylor,00-0021314,C.Taylor,00-0021314
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,T.Taylor,00-0019721
J.Lewis,00-0019693,J.Lewis,00-0019693
C.Taylor,00-0021314,C.Taylor,00-0021314
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,D.Clark,00-0022165
0,0,B.Stokley,00-0015754
0,0,0,0
T.Taylor,00-0019721,T.Taylor,00-0019721
0,0,D.Dinkins,00-0020550
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,0,0
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,0,0
C.Taylor,00-0021314,C.Taylor,00-0021314
0,0,0,0
0,0,0,0
0,0,C.Moore,00-0022826
0,0,C.Moore,00-0022826
M.Pollard,00-0013080,M.Pollard,00-0013080
0,0,0,0
0,0,0,0
0,0,0,0
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
C.Taylor,00-0021314,C.Taylor,00-0021314
K.Johnson,00-0008560,K.Johnson,00-0008560
0,0,K.Johnson,00-0008560
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
R.Wayne,00-0020498,R.Wayne,00-0020498
B.Stokley,00-0015754,B.Stokley,00-0015754
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,0,0
0,0,0,0
T.Heap,00-0020516,T.Heap,00-0020516
C.Moore,00-0022826,C.Moore,00-0022826
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,T.Heap,00-0020516
0,0,C.Taylor,00-0021314
0,0,0,0
0,0,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,0,0
0,0,C.Moore,00-0022826
C.Taylor,00-0021314,C.Taylor,00-0021314
K.Johnson,00-0008560,K.Johnson,00-0008560
0,0,T.Heap,00-0020516
0,0,0,0
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,T.Heap,00-0020516
0,0,0,0
T.Heap,00-0020516,T.Heap,00-0020516
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,B.Stokley,00-0015754
0,0,M.Harrison,00-0007024
0,0,0,0
A.Ricard,00-0018588,A.Ricard,00-0018588
J.Lewis,00-0019693,J.Lewis,00-0019693
D.Dinkins,00-0020550,D.Dinkins,00-0020550
T.Heap,00-0020516,T.Heap,00-0020516
0,0,T.Heap,00-0020516
0,0,T.Taylor,00-0019721
0,0,T.Heap,00-0020516
0,0,C.Moore,00-0022826
E.James,00-0008241,E.James,00-0008241
0,0,E.James,00-0008241
0,0,B.Stokley,00-0015754
R.Wayne,00-0020498,R.Wayne,00-0020498
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,M.Harrison,00-0007024
B.Stokley,00-0015754,B.Stokley,00-0015754
0,0,0,0
K.Johnson,00-0008560,K.Johnson,00-0008560
K.Boller,00-0022164,K.Boller,00-0022164
0,0,0,0
J.White,00-0019057,J.White,00-0019057
J.Lewis,00-0019693,J.Lewis,00-0019693
0,0,T.Taylor,00-0019721
J.White,00-0019057,J.White,00-0019057
T.Heap,00-0020516,T.Heap,00-0020516
T.Jones,00-0021268,T.Jones,00-0021268
0,0,T.Taylor,00-0019721
0,0,T.Taylor,00-0019721
0,0,T.Taylor,00-0019721
P.Manning,00-0010346,P.Manning,00-0010346
P.Manning,00-0010346,P.Manning,00-0010346
0,0,0,0
0,0,0,0
0,0,K.Osgood,00-0021570
0,0,0,0
0,0,A.Gates,00-0021547
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
0,0,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
0,0,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
0,0,R.Wayne,00-0020498
0,0,R.Wayne,00-0020498
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,0,0
E.Parker,00-0020904,E.Parker,00-0020904
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
D.Rhodes,00-0019863,D.Rhodes,00-0019863
D.Rhodes,00-0019863,D.Rhodes,00-0019863
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,D.Clark,00-0022165
0,0,0,0
0,0,0,0
K.Osgood,00-0021570,K.Osgood,00-0021570
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,E.Parker,00-0020904
0,0,E.Parker,00-0020904
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,R.Wayne,00-0020498
0,0,0,0
0,0,0,0
0,0,0,0
E.Parker,00-0020904,E.Parker,00-0020904
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
E.Parker,00-0020904,E.Parker,00-0020904
A.Gates,00-0021547,A.Gates,00-0021547
J.Chatman,00-0020820,J.Chatman,00-0020820
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
E.Parker,00-0020904,E.Parker,00-0020904
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
B.Hartsock,00-0022847,B.Hartsock,00-0022847
E.James,00-0008241,E.James,00-0008241
B.Hartsock,00-0022847,B.Hartsock,00-0022847
0,0,R.Wayne,00-0020498
0,0,0,0
0,0,0,0
A.Gates,00-0021547,A.Gates,00-0021547
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,L.Tomlinson,00-0020536
0,0,0,0
B.Stokley,00-0015754,B.Stokley,00-0015754
0,0,R.Wayne,00-0020498
D.Clark,00-0022165,D.Clark,00-0022165
B.Stokley,00-0015754,B.Stokley,00-0015754
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
D.Brees,00-0020531,D.Brees,00-0020531
0,0,0,0
0,0,E.James,00-0008241
0,0,E.James,00-0008241
0,0,0,0
0,0,0,0
E.Parker,00-0020904,E.Parker,00-0020904
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
A.Gates,00-0021547,A.Gates,00-0021547
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
K.Osgood,00-0021570,K.Osgood,00-0021570
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
D.Brees,00-0020531,D.Brees,00-0020531
A.Gates,00-0021547,A.Gates,00-0021547
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,M.Harrison,00-0007024
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
J.Mungro,00-0020700,J.Mungro,00-0020700
0,0,0,0
0,0,0,0
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
A.Gates,00-0021547,A.Gates,00-0021547
A.Gates,00-0021547,A.Gates,00-0021547
D.Brees,00-0020531,D.Brees,00-0020531
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
A.Gates,00-0021547,A.Gates,00-0021547
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,0,0
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
0,0,K.Osgood,00-0021570
E.Parker,00-0020904,E.Parker,00-0020904
0,0,0,0
D.Brees,00-0020531,D.Brees,00-0020531
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
D.Brees,00-0020531,D.Brees,00-0020531
J.Chatman,00-0020820,J.Chatman,00-0020820
0,0,A.Gates,00-0021547
0,0,0,0
0,0,0,0
0,0,B.Stokley,00-0015754
0,0,0,0
0,0,D.Clark,00-0022165
B.Stokley,00-0015754,B.Stokley,00-0015754
0,0,D.Clark,00-0022165
0,0,B.Stokley,00-0015754
M.Harrison,00-0007024,M.Harrison,00-0007024
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,B.Stokley,00-0015754
0,0,0,0
0,0,0,0
0,0,E.Parker,00-0020904
L.Tomlinson,00-0020536,L.Tomlinson,00-0020536
D.Brees,00-0020531,D.Brees,00-0020531
0,0,0,0
0,0,E.James,00-0008241
0,0,0,0
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
D.Clark,00-0022165,D.Clark,00-0022165
D.Clark,00-0022165,D.Clark,00-0022165
0,0,M.Harrison,00-0007024
M.Harrison,00-0007024,M.Harrison,00-0007024
B.Stokley,00-0015754,B.Stokley,00-0015754
E.James,00-0008241,E.James,00-0008241
0,0,0,0
E.Parker,00-0020904,E.Parker,00-0020904
0,0,0,0
0,0,T.Dwight,00-0004673
0,0,A.Gates,00-0021547
P.Manning,00-0010346,P.Manning,00-0010346
0,0,0,0
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
0,0,0,0
0,0,B.Hartsock,00-0022847
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,0,0
R.Droughns,00-0019610,R.Droughns,00-0019610
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
0,0,0,0
0,0,0,0
R.Wayne,00-0020498,R.Wayne,00-0020498
D.Rhodes,00-0019863,D.Rhodes,00-0019863
M.Harrison,00-0007024,M.Harrison,00-0007024
D.Clark,00-0022165,D.Clark,00-0022165
D.Rhodes,00-0019863,D.Rhodes,00-0019863
T.Walters,00-0019552,T.Walters,00-0019552
R.Wayne,00-0020498,R.Wayne,00-0020498
M.Harrison,00-0007024,M.Harrison,00-0007024
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,0,0
0,0,0,0
R.Smith,00-0015290,R.Smith,00-0015290
J.Plummer,00-0013042,J.Plummer,00-0013042
0,0,A.Lelie,00-0021152
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Smith,00-0015290,R.Smith,00-0015290
A.Lelie,00-0021152,A.Lelie,00-0021152
0,0,0,0
0,0,0,0
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,D.Clark,00-0022165
0,0,M.Harrison,00-0007024
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,0,0
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
R.Smith,00-0015290,R.Smith,00-0015290
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
R.Droughns,00-0019610,R.Droughns,00-0019610
J.Putzier,00-0021100,J.Putzier,00-0021100
0,0,A.Lelie,00-0021152
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,R.Smith,00-0015290
0,0,0,0
0,0,0,0
D.Rhodes,00-0019863,D.Rhodes,00-0019863
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,A.Moorehead,00-0021780
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
0,0,R.Smith,00-0015290
A.Lelie,00-0021152,A.Lelie,00-0021152
J.Putzier,00-0021100,J.Putzier,00-0021100
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Droughns,00-0019610,R.Droughns,00-0019610
P.Hape,00-0006804,P.Hape,00-0006804
0,0,0,0
0,0,0,0
B.Pyatt,00-0021969,B.Pyatt,00-0021969
0,0,B.Hartsock,00-0022847
R.Wayne,00-0020498,R.Wayne,00-0020498
0,0,0,0
0,0,0,0
D.Carswell,00-0002709,D.Carswell,00-0002709
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Droughns,00-0019610,R.Droughns,00-0019610
J.Plummer,00-0013042,J.Plummer,00-0013042
0,0,D.Carswell,00-0002709
0,0,P.Hape,00-0006804
0,0,0,0
D.Rhodes,00-0019863,D.Rhodes,00-0019863
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,P.Hape,00-0006804
0,0,D.Watts,00-0022751
0,0,0,0
0,0,0,0
J.Sorgi,00-0022744,J.Sorgi,00-0022744
0,0,B.Stokley,00-0015754
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,0,0
0,0,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,R.Smith,00-0015290
0,0,0,0
D.Rhodes,00-0019863,D.Rhodes,00-0019863
D.Rhodes,00-0019863,D.Rhodes,00-0019863
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,0,0
J.Plummer,00-0013042,J.Plummer,00-0013042
J.Putzier,00-0021100,J.Putzier,00-0021100
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
T.Bell,00-0022893,T.Bell,00-0022893
P.Hape,00-0006804,P.Hape,00-0006804
J.Plummer,00-0013042,J.Plummer,00-0013042
0,0,0,0
0,0,0,0
0,0,J.Mungro,00-0020700
B.Pyatt,00-0021969,B.Pyatt,00-0021969
0,0,B.Hartsock,00-0022847
0,0,0,0
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
0,0,P.Hape,00-0006804
A.Lelie,00-0021152,A.Lelie,00-0021152
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
0,0,0,0
B.Hartsock,00-0022847,B.Hartsock,00-0022847
A.Moorehead,00-0021780,A.Moorehead,00-0021780
0,0,0,0
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,0,0
0,0,D.Rhodes,00-0019863
B.Hartsock,00-0022847,B.Hartsock,00-0022847
0,0,0,0
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
J.Plummer,00-0013042,J.Plummer,00-0013042
0,0,A.Lelie,00-0021152
0,0,0,0
J.Sorgi,00-0022744,J.Sorgi,00-0022744
D.Rhodes,00-0019863,D.Rhodes,00-0019863
J.Mungro,00-0020700,J.Mungro,00-0020700
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
R.Droughns,00-0019610,R.Droughns,00-0019610
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
0,0,0,0
J.Mungro,00-0020700,J.Mungro,00-0020700
0,0,B.Hartsock,00-0022847
0,0,A.Moorehead,00-0021780
0,0,0,0
R.Droughns,00-0019610,R.Droughns,00-0019610
C.Sapp,00-0021845,C.Sapp,00-0021845
C.Sapp,00-0021845,C.Sapp,00-0021845
C.Sapp,00-0021845,C.Sapp,00-0021845
C.Sapp,00-0021845,C.Sapp,00-0021845
J.Plummer,00-0013042,J.Plummer,00-0013042
J.Plummer,00-0013042,J.Plummer,00-0013042
0,0,0,0
0,0,0,0
R.Wayne,00-0020498,R.Wayne,00-0020498
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,T.Walters,00-0019552
0,0,0,0
A.Lelie,00-0021152,A.Lelie,00-0021152
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,P.Hape,00-0006804
0,0,0,0
0,0,D.Clark,00-0022165
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
M.Pollard,00-0013080,M.Pollard,00-0013080
E.James,00-0008241,E.James,00-0008241
0,0,M.Pollard,00-0013080
J.Mungro,00-0020700,J.Mungro,00-0020700
0,0,0,0
0,0,0,0
0,0,R.Smith,00-0015290
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
D.Clark,00-0022165,D.Clark,00-0022165
R.Wayne,00-0020498,R.Wayne,00-0020498
M.Pollard,00-0013080,M.Pollard,00-0013080
E.James,00-0008241,E.James,00-0008241
0,0,0,0
D.Clark,00-0022165,D.Clark,00-0022165
0,0,0,0
D.Clark,00-0022165,D.Clark,00-0022165
0,0,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,0,0
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,0,0
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,J.Putzier,00-0021100
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,B.Stokley,00-0015754
0,0,M.Pollard,00-0013080
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
0,0,A.Lelie,00-0021152
0,0,0,0
D.Clark,00-0022165,D.Clark,00-0022165
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
D.Clark,00-0022165,D.Clark,00-0022165
0,0,0,0
0,0,0,0
P.Hape,00-0006804,P.Hape,00-0006804
R.Smith,00-0015290,R.Smith,00-0015290
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,J.Putzier,00-0021100
0,0,A.Lelie,00-0021152
0,0,0,0
0,0,0,0
M.Harrison,00-0007024,M.Harrison,00-0007024
R.Wayne,00-0020498,R.Wayne,00-0020498
0,0,0,0
0,0,0,0
0,0,D.Watts,00-0022751
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
E.James,00-0008241,E.James,00-0008241
0,0,0,0
0,0,R.Wayne,00-0020498
M.Harrison,00-0007024,M.Harrison,00-0007024
M.Harrison,00-0007024,M.Harrison,00-0007024
0,0,D.Rhodes,00-0019863
D.Rhodes,00-0019863,D.Rhodes,00-0019863
R.Wayne,00-0020498,R.Wayne,00-0020498
D.Rhodes,00-0019863,D.Rhodes,00-0019863
P.Manning,00-0010346,P.Manning,00-0010346
0,0,0,0
0,0,0,0
0,0,0,0
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
T.Bell,00-0022893,T.Bell,00-0022893
J.Plummer,00-0013042,J.Plummer,00-0013042
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
R.Smith,00-0015290,R.Smith,00-0015290
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
M.Harrison,00-0007024,M.Harrison,00-0007024
E.James,00-0008241,E.James,00-0008241
0,0,0,0
A.Lelie,00-0021152,A.Lelie,00-0021152
R.Droughns,00-0019610,R.Droughns,00-0019610
P.Hape,00-0006804,P.Hape,00-0006804
R.Droughns,00-0019610,R.Droughns,00-0019610
D.Carswell,00-0002709,D.Carswell,00-0002709
R.Droughns,00-0019610,R.Droughns,00-0019610
D.Watts,00-0022751,D.Watts,00-0022751
T.Bell,00-0022893,T.Bell,00-0022893
J.Putzier,00-0021100,J.Putzier,00-0021100
0,0,0,0
0,0,0,0
R.Wayne,00-0020498,R.Wayne,00-0020498
E.James,00-0008241,E.James,00-0008241
0,0,0,0
E.James,00-0008241,E.James,00-0008241
B.Stokley,00-0015754,B.Stokley,00-0015754
E.James,00-0008241,E.James,00-0008241
R.Wayne,00-0020498,R.Wayne,00-0020498
0,0,0,0
0,0,0,0
0,0,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
T.Bell,00-0022893,T.Bell,00-0022893
0,0,R.Smith,00-0015290
0,0,0,0
J.Putzier,00-0021100,J.Putzier,00-0021100
T.Bell,00-0022893,T.Bell,00-0022893
R.Smith,00-0015290,R.Smith,00-0015290
R.Droughns,00-0019610,R.Droughns,00-0019610
0,0,0,0
J.Putzier,00-0021100,J.Putzier,00-0021100
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
D.Clark,00-0022165,D.Clark,00-0022165
E.James,00-0008241,E.James,00-0008241
D.Rhodes,00-0019863,D.Rhodes,00-0019863
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
D.Rhodes,00-0019863,D.Rhodes,00-0019863
D.Rhodes,00-0019863,D.Rhodes,00-0019863
0,0,0,0
0,0,0,0
T.Bell,00-0022893,T.Bell,00-0022893
R.Smith,00-0015290,R.Smith,00-0015290
0,0,0,0
0,0,J.Putzier,00-0021100
T.Bell,00-0022893,T.Bell,00-0022893
0,0,0,0
0,0,0,0
0,0,0,0
E.James,00-0008241,E.James,00-0008241
E.James,00-0008241,E.James,00-0008241
M.Pollard,00-0013080,M.Pollard,00-0013080
0,0,0,0
D.Branch,00-0021192,D.Branch,00-0021192
